,symbol,date,enterpriseValue
4027,AVYA,2019-12-31,3582500000.0
4028,AVZ.AX,2019-06-30,88109433.176
4029,AWC.AX,2019-12-31,78218669.7117
4030,AWC.DE,2019-12-31,28467279457.0
4031,AWDR.OL,2019-12-31,805764250.0
4032,AWH,2019-12-31,68364181.91000001
4033,AWI,2019-12-31,5075340989.552348
4034,AWK,2019-12-31,31628849638.0
4035,AWN.AX,2019-12-31,7435268.000000001
4036,AWOX.PA,2019-12-31,4577000.0
4037,AWR,2019-12-31,3676996843.158
4038,AWRE,2019-12-31,24407280.0
4039,AWSM,2019-12-31,-1471350.5
4040,AWV.AX,2019-12-31,6449298.35
4041,AWX,2019-12-31,28579000.0
4042,AX,2019-12-31,1403069126.51559
4043,AX1.AX,2019-12-29,1386871346.65
4044,AX8.AX,2019-12-31,927247.8199999998
4045,AXA.DE,2019-12-31,448098000000.0
4046,AXAS,2019-12-31,252401050.0
4047,AXDX,2019-12-31,995774299.9999999
4048,AXE,2020-01-03,4315886000.0
4049,AXE.AX,2019-12-31,30182133.35
4050,AXGN,2019-12-31,673993650.0
4051,AXGT,2019-12-31,95333345.28
4052,AXI.AX,2019-12-31,17293999.96
4053,AXI.L,2019-12-31,-6102000.0
4054,AXIM,2019-12-31,32986472.419999998
4055,AXISBANK.NS,2019-12-31,1704249506028.742
4056,AXISCADES.NS,2019-09-30,3560455254.3249993
4057,AXJ.DE,2019-12-31,75480514474.9
4058,AXL,2019-12-31,4320576000.0
4059,AXLA,2019-12-31,25623426.14
4060,AXNX,2019-12-31,690923719.33
4061,AXO,2019-12-31,855274865.5
4062,AXP,2019-12-31,141654858372.0
4063,AXP.DE,2019-12-31,21325824663.899998
4064,AXP.SW,2019-12-31,213061451630.0
4065,AXR,2020-01-31,36457800.0
4066,AXS,2019-12-31,5557451996.043
4067,AXS-PE,2019-12-31,567048000.0
4068,AXS.AS,2019-09-30,48227000.0
4069,AXS.L,2019-09-30,48227000.0
4070,AXSM,2019-12-31,3392546328.6
4071,AXT.AX,2019-12-31,2523080.0
4072,AXTA,2019-12-31,9945400000.0
4073,AXTI,2019-12-31,151271600.0
4074,AXU,2019-12-31,271893622.88
4075,AXU.TO,2019-12-31,401546471.0
4076,AXW.PA,2019-12-31,18114000.0
4077,AY,2019-12-31,8033522288.399
4078,AYF.AX,2019-12-31,18701993.0
4079,AYI,2019-11-30,5255509960.5
4080,AYI.AX,2019-12-31,23312435.13
4081,AYM.AX,2019-12-31,7339929.96
4082,AYM.L,2019-09-30,3752748.0
4083,AYM.TO,2019-12-31,426206240.0
4084,AYMSYNTEX.NS,2019-09-30,3348695822.75
4085,AYR,2019-12-31,7339261164.9
4086,AYR.AX,2019-12-31,-22795.29999999999
4087,AYRO,2019-12-31,1943565910.0
4088,AYS.AX,2019-12-31,159832998.7
4089,AYTU,2019-12-31,12015503.799999997
4090,AYX,2019-12-31,6808286640.0
4091,AZ2.DE,2019-12-31,4128177137.414717
4092,AZI.AX,2019-12-31,12587704.48
4093,AZJ.AX,2019-12-31,12965067040.0
4094,AZN,2019-10-24,-4770222010.0
4095,AZN.L,2019-12-31,9991556000000.0
4096,AZN.SW,2019-12-31,120746096061.0
4097,AZO,2019-11-23,34006307909.999996
4098,AZPN,2019-12-31,8501705020.0
4099,AZRE,2020-02-11,348153000.0
4100,AZRX,2019-12-31,29364981.12
4101,AZS.AX,2019-12-31,17406295.05
4102,AZUL,2019-12-31,6742487016.799999
4103,AZV.AX,2019-12-31,16527588.559999999
4104,AZY.AX,2019-12-31,13330959.96
4105,AZZ,2019-11-30,1239284380.0
4106,AZZ.TO,2019-12-31,39831610.0
4107,B,2019-12-31,3902524365.6542673
4108,B4B.DE,2019-12-31,5395111114.3
4109,B4B.SW,2019-12-31,6724889270.637777
4110,B4B3.DE,2019-12-31,5017333336.3
4111,B5A.DE,2019-12-31,306372100.0
4112,B5A.SW,2019-12-31,502522032.869
4113,B7E.DE,2019-12-31,18742000.0
4114,B7J.DE,2019-12-31,584299760.0
4115,B8A.DE,2019-12-31,-26536063.870000005
4116,B8F.DE,2019-12-31,218375078.99999997
4117,BA,2019-12-31,201396720708.0581
4118,BA.L,2019-12-31,433000000.0
4119,BA.SW,2019-12-31,212863999980.0
4120,BAB.L,2019-09-30,1281200000.0
4121,BABA,2020-02-13,428251112000.0
4122,BABA.SW,2019-12-31,353327000000.0
4123,BABB,2019-11-30,4860841.56
4124,BABY,2019-03-31,67584000.0
4125,BAC,2019-12-31,413975271017.10004
4126,BAC-PA,2019-12-31,103500000000.0
4127,BAC.DE,2019-12-31,325107165861.0
4128,BAC.SW,2019-12-31,326651552982.9
4129,BAD.TO,2019-12-31,1347150867.32
4130,BAER.SW,2019-12-31,-17195600000.0
4131,BAF.AX,2019-12-31,211060131.84000003
4132,BAF.L,2019-12-31,-2504000.0
4133,BAFNAPH.NS,2019-09-30,992299000.0
4134,BAG.L,2020-01-31,-10900000.0
4135,BAGFILMS.NS,2019-09-30,524487526.75
4136,BAH,2019-12-31,11387070737.456615
4137,BAIN.PA,2019-09-30,90313000.0
4138,BAJAJCON.NS,2019-09-30,40012820365.33
4139,BAJAJELEC.NS,2019-09-30,42591164090.1995
4140,BAJAJFINSV.NS,2019-09-30,2335823275886.0
4141,BAJAJHIND.NS,2019-09-30,68530477778.5
4142,BAJAJHLDNG.NS,2019-09-30,400007067830.0
4143,BAJFINANCE.NS,2019-09-30,2326899641023.894
4144,BAK,2019-12-31,-6128000000.0
4145,BAKK.L,2019-12-31,314600000.0
4146,BALAJITELE.NS,2019-09-30,8262967644.95283
4147,BALAMINES.NS,2019-09-30,11534048237.594433
4148,BALAXI.NS,2019-09-30,804276940.0
4149,BALKRISHNA.NS,2019-09-30,1760343245.55
4150,BALKRISIND.NS,2019-09-30,156720001081.25
4151,BALLARPUR.NS,2019-09-30,38878410448.0
4152,BALMLAWRIE.NS,2019-09-30,25721689186.718
4153,BALN.SW,2019-12-31,29789600000.0
4154,BALPHARMA.NS,2019-09-30,855418541.25
4155,BALRAMCHIN.NS,2019-09-30,37154283551.57863
4156,BALTA.BR,2019-12-31,231912000.0
4157,BALYO.PA,2019-12-31,-3782100.0
4158,BAM,2019-12-31,194843986124.26666
4159,BAM-A.TO,2019-12-31,215764713000.0
4160,BAMNB.AS,2019-12-31,-659638000.0
4161,BANARBEADS.NS,2019-09-30,301014475.00864697
4162,BANARISUG.NS,2019-09-30,16740571475.53364
4163,BANB.SW,2019-12-31,-21431000.0
4164,BANC,2019-12-31,1865973539.6999998
4165,BANCOINDIA.NS,2019-09-30,9441542819.649998
4166,BAND,2019-12-31,1319734243.05
4167,BANDHANBNK.NS,2019-12-31,941608130057.5
4168,BANE.ME,2019-12-31,378797522140.0
4169,BANF,2019-12-31,198652436.04656196
4170,BANG.NS,2019-09-30,610299594.988889
4171,BANI.BR,2019-12-31,-7583000.0
4172,BANKBARODA.NS,2019-12-31,-849519442381.0
4173,BANKINDIA.NS,2019-12-31,-726046269643.0476
4174,BANM,2019-12-31,16627311.5
4175,BANR,2019-12-31,2252880499.41
4176,BANSWRAS.NS,2019-09-30,1482799351.8880131
4177,BANT,2019-12-31,10665711.2
4178,BANX,2019-12-31,146269613.43924
4179,BAP,2019-12-31,14647704713.037355
4180,BAP.AX,2019-12-31,2327682776.0
4181,BAR.AX,2019-12-31,11906893.26
4182,BAR.BR,2019-12-31,-292062000.0
4183,BAR.L,2020-01-11,2910767000.0
4184,BARC.L,2019-12-31,2953561902722.0
4185,BARC.SW,2019-12-31,-118974453200.0
4186,BARN.SW,2019-08-31,996998000.0
4187,BARTRONICS.NS,2019-09-30,45525608.10000001
4188,BAS,2019-09-30,323872292.48
4189,BAS.AX,2019-12-31,-914745.9321
4190,BAS.DE,2019-12-31,74941558813.04199
4191,BAS.SW,2019-12-31,80130967000.0
4192,BASA,2019-12-31,42698959.3
4193,BASF.NS,2019-09-30,45300200459.038994
4194,BASI,2019-12-31,74365550.0
4195,BASML.NS,2019-09-30,3044786350.962807
4196,BASS.PA,2019-12-31,-110491000.0
4197,BASX,2019-12-31,297618127.89
4198,BAT.AX,2019-12-31,-4119160.0
4199,BATAINDIA.NS,2019-09-30,229081902911.89188
4200,BATL,2019-12-31,356242800.0
4201,BATRA,2019-12-31,1924150000.0
4202,BATS.L,2019-12-31,-1762000000.0
4203,BATS.SW,2019-12-31,-1762000000.0
4204,BAX,2019-12-31,44410341521.0
4205,BAX.SW,2019-12-31,42865000000.0
4206,BAYERCROP.NS,2019-09-30,112573453541.25
4207,BAYK,2019-12-31,145863274.2
4208,BAYN.DE,2019-12-31,106518998235.15999
4209,BAYN.SW,2019-12-31,103758400000.0
4210,BB,2019-11-30,3183038450.0
4211,BB.PA,2019-12-31,-194498000.0
4212,BB.SW,2019-11-30,4565972500.0
4213,BB.TO,2019-11-30,3917108050.0
4214,BBAR,2019-09-30,-84557378923.93
4215,BBB.L,2019-11-30,14198000.0
4216,BBBY,2019-11-30,2382990420.0
4217,BBC.AX,2019-12-31,54685276.32799
4218,BBCP,2020-01-31,682020991.4
4219,BBD,2019-12-31,-101800999000.0
4220,BBD-B.TO,2019-12-31,11497487330.0
4221,BBDB.DE,2019-12-31,8450900825.0
4222,BBDC,2019-12-31,483238289.44
4223,BBDO,2019-06-30,83152250000.0
4224,BBED.AS,2019-12-31,87538317.4
4225,BBGI,2019-12-31,323467890.89
4226,BBGI.L,2019-12-31,-34778000.0
4227,BBH.L,2019-11-30,-59654000.0
4228,BBI,2019-12-31,4604234.5
4229,BBIO,2019-12-31,3853106266.7
4230,BBK,2019-08-31,167786712.0
4231,BBL.AX,2019-12-31,-14879039.0
4232,BBL.NS,2019-09-30,5869354290.243464
4233,BBN,2020-01-31,1456066324.8003001
4234,BBN.AX,2019-12-29,526362686.0
4235,BBN.SW,2019-12-31,-11918000.0
4236,BBOX,2018-09-29,95555250.0
4237,BBOX.L,2019-12-31,-21200000.0
4238,BBQ,2019-12-29,41789219.99999999
4239,BBRG,2018-04-01,127760900.0
4240,BBSI,2019-12-31,638283292.495
4241,BBSN.L,2019-12-31,-4249000.0
4242,BBT,2019-09-30,55394675406.0
4243,BBTC.NS,2019-09-30,86793088061.5199
4244,BBU,2019-12-31,26629767849.4
4245,BBVA,2019-09-30,59862588235.6
4246,BBW,2020-02-01,35750202.8
4247,BBX,2019-12-31,828593760.0
4248,BBX.AX,2019-12-31,57344880.00000001
4249,BBY,2020-02-01,21479319530.2
4250,BBY.L,2019-12-31,-249000000.0
4251,BC,2019-12-31,5899296000.0
4252,BC8.AX,2019-12-31,18777807.7
4253,BC8.DE,2019-12-31,5361568874.0
4254,BCAC,2019-03-31,608594.0
4255,BCART.BR,2019-12-31,-41309000.0
4256,BCB.AX,2019-12-31,33040701.43
4257,BCBP,2019-12-31,-27125420.0
4258,BCC,2019-12-31,1583374250.9069998
4259,BCC.AX,2019-12-31,12690205.25
4260,BCDA,2019-12-31,19556671.68
4261,BCDAW,2019-12-31,1201328.0
4262,BCE,2019-12-31,68042128192.4
4263,BCE.TO,2019-12-31,76642608000.0
4264,BCEFF,2019-09-30,26207000000.0
4265,BCEI,2019-12-31,550682920.0
4266,BCEL,2019-12-31,274586813.25
4267,BCG.NS,2019-09-30,831080375.0
4268,BCGE.SW,2019-12-31,-5222005000.0
4269,BCH,2019-12-31,7188162033984.029
4270,BCHN.SW,2019-09-30,-3393000.0
4271,BCI.AX,2019-12-31,36717952.0
4272,BCI.L,2019-09-30,-4229000.0
4273,BCJ.SW,2019-12-31,-486001247.36
4274,BCK.AX,2019-12-31,-22262000.0
4275,BCLI,2019-12-31,121118022.36000001
4276,BCML,2019-12-31,250434255.16
4277,BCN.AX,2019-12-31,122652868.75
4278,BCN.L,2019-12-31,5703917960.0
4279,BCO,2019-12-31,5911940000.0
4280,BCO.DE,2019-12-31,177796126273.97485
4281,BCOM,2019-12-31,11045538460.85
4282,BCOR,2019-12-31,1558483460.0
4283,BCOV,2019-12-31,315203790.0
4284,BCOW,2019-12-31,56832234.8
4285,BCP.LS,2019-12-31,-2308998757.2
4286,BCP.NS,2019-09-30,579152062.5
4287,BCPC,2019-12-31,3455577728.104249
4288,BCPT.L,2019-12-31,-25894000.0
4289,BCRA.PA,2019-12-31,-8376000.0
4290,BCRH,2019-12-31,59596500.0
4291,BCRX,2019-12-31,418693350.0
4292,BCS,2019-09-30,-132446184292.72
4293,BCSF,2019-12-31,979168565.0085999
4294,BCT.AX,2019-12-31,75524272.8
4295,BCTF,2019-12-31,56392402.699999996
4296,BCV,2019-10-31,117704041.056
4297,BCVN.SW,2019-12-31,-9570000000.0
4298,BCX,2019-12-31,719390869.5
4299,BCY.DE,2019-12-31,-113602723000.0
4300,BCYC,2019-12-31,76926735.94999999
4301,BD1.AX,2019-12-31,39440032.82
4302,BDA.AX,2019-12-31,18000642.0
4303,BDC,2019-12-31,3532139000.0
4304,BDC.AX,2019-12-31,97815188.27
4305,BDCO,2019-12-31,56899587.9
4306,BDEV.L,2019-12-31,-425700000.0
4307,BDGE,2019-12-31,1051835120.4619999
4308,BDGY,2019-12-31,6363003.9
4309,BDI.AX,2019-06-30,4102185.8710000003
4310,BDI.TO,2019-12-31,216271350.0
4311,BDIC,2019-12-31,4122867.565
4312,BDL,2019-12-28,38605171.515
4313,BDL.NS,2019-09-30,61900056145.026505
4314,BDN,2019-12-31,4831117744.25
4315,BDPT,2019-12-31,2990286.8910000003
4316,BDR,2019-12-31,9556120.0
4317,BDSI,2019-12-31,608467447.44
4318,BDT.DE,2019-12-31,621664489.905
4319,BDT.SW,2019-12-31,774099020.19
4320,BDT.TO,2019-12-31,163305986.25
4321,BDTX,2019-12-31,1133820651.1999998
4322,BDX,2019-12-31,92576611211.102
4323,BDX.SW,2019-12-31,82380515508.898
4324,BE,2019-12-31,1358498610.0
4325,BEAN.SW,2019-12-31,-172563000.0
4326,BEARDSELL.NS,2019-09-30,338494738.5
4327,BEAT,2019-12-31,1700345600.0
4328,BEBE,2019-12-31,-8076000.0
4329,BECN,2019-12-31,4874335817.139999
4330,BEDMUTHA.NS,2019-09-30,3325256075.4
4331,BEDU,2020-01-31,711144139.9999999
4332,BEE.AX,2019-12-31,15923498.68
4333,BEE.L,2019-09-30,-3532000.0
4334,BEFB.BR,2019-12-31,605459000.0
4335,BEG.L,2019-10-31,2252000.0
4336,BEGI,2019-12-31,1109985.1800000002
4337,BEI.DE,2019-12-31,-290000000.0
4338,BEI.SW,2019-12-31,-290000000.0
4339,BEKB.BR,2019-12-31,599649000.0
4340,BEKN.SW,2019-12-31,-5230487000.0
4341,BEL,2018-12-31,3224120400.0
4342,BEL.AX,2019-12-31,5072151.608
4343,BEL.NS,2019-09-30,333952669210.3367
4344,BEL.OL,2019-12-31,1627240000.0
4345,BELFA,2019-12-31,270270012.275
4346,BELFB,2019-12-31,323052500.0
4347,BELI.PA,2019-12-31,-58583000.0
4348,BELL.SW,2019-12-31,663900000.0
4349,BELR.BR,2019-12-31,-1120000.0
4350,BELU.BR,2019-12-31,-2851000.0
4351,BELU.ME,2019-12-31,11543000000.0
4352,BEM.AX,2019-12-31,3535770.95
4353,BEM.L,2019-12-31,3549438353.75
4354,BEML.NS,2019-09-30,42637683603.34686
4355,BEN,2019-12-31,7672406000.0
4356,BEN.AX,2019-12-31,11181172866.8
4357,BEN.PA,2019-08-31,-203990000.0
4358,BENH,2019-12-31,329117379.75
4359,BEP,2019-12-31,15336500429.1434
4360,BEP-UN.TO,2019-12-31,18918987598.5431
4361,BEPL.NS,2019-09-30,9988665049.78943
4362,BERGEPAINT.NS,2019-09-30,427852320094.203
4363,BERI.L,2019-11-30,0.0
4364,BERM.L,2020-01-31,249509012.0
4365,BERR.PA,2019-12-31,-124108.0
4366,BERY,2019-12-28,16791187000.0
4367,BESI.AS,2019-12-31,2504085436.52
4368,BEST,2019-12-31,4163304058.44
4369,BET.AX,2019-12-31,60176320.449999996
4370,BEVER.AS,2019-12-31,-731000.0
4371,BEZ.DE,2019-12-31,-14092000.0
4372,BEZ.L,2019-12-31,268300000.0
4373,BF-B,2020-01-31,34346020242.102
4374,BF.B,2020-01-31,34291140565.199997
4375,BFAM,2019-12-31,9711394245.68
4376,BFC,2019-12-31,507431600.95738
4377,BFC.AX,2019-12-31,63321164.82
4378,BFG.AX,2019-12-31,-195137000.0
4379,BFIN,2019-12-31,10416213.919999987
4380,BFINVEST.NS,2019-09-30,10026179788.5
4381,BFIT.AS,2019-12-31,450796000.0
4382,BFK,2019-10-31,624126766.1999999
4383,BFNH,2019-12-31,12163942.600000001
4384,BFRA,2019-12-31,3338752250.0
4385,BFS,2019-12-31,2301567856.804
4386,BFS-PE,2019-12-31,1077283000.0
4387,BFSA.DE,2019-12-31,1688284790.0
4388,BFST,2019-12-31,359648742.24
4389,BFUTILITIE.NS,2019-09-30,24428330720.402885
4390,BFYT,2019-09-30,419594702.71
4391,BG,2019-12-31,12835346180.286858
4392,BGA.AX,2019-12-29,1221475750.0
4393,BGB,2019-12-31,624086130.4
4394,BGC,2018-03-30,2622540000.0
4395,BGCA,2018-06-30,8981807710.0
4396,BGCP,2019-12-31,2804050140.0
4397,BGEO.L,2019-12-31,72994085500.0
4398,BGEU.L,2019-09-30,-2301000.0
4399,BGFD.L,2019-08-31,-40303000.0
4400,BGFV,2019-12-29,126149370.0
4401,BGG,2019-12-29,855429500.0
4402,BGHL.AS,2019-12-31,-1041187.0
4403,BGHL.L,2019-12-31,-1041187.0
4404,BGI,2019-09-28,87970150.0
4405,BGL.AX,2019-12-31,274619289.35
4406,BGLF.L,2019-12-31,-11464088.0
4407,BGLP.L,2018-06-30,367211384.90000004
4408,BGNE,2019-12-31,9681756168.32
4409,BGO.L,2019-12-31,-2687000.0
4410,BGP.AX,2020-01-31,798095574.8
4411,BGRENERGY.NS,2019-09-30,-1334283017.8434262
4412,BGS,2019-12-28,3029761055.954
4413,BGS.L,2020-01-31,-5736000.0
4414,BGSC.L,2019-10-31,-12790000.0
4415,BGSF,2019-12-29,1526529865.0
4416,BGT.AX,2019-12-31,20098558.0
4417,BGUK.L,2019-10-31,-5842000.0
4418,BH,2019-12-31,309518091.1
4419,BH-A,2019-12-31,112492000.0
4420,BHAC,2018-03-31,23711894.5
4421,BHACU,2017-12-31,23196662.0
4422,BHAGERIA.NS,2019-09-30,4294084140.0
4423,BHAGYANGR.NS,2019-09-30,707955832.304
4424,BHAGYAPROP.NS,2019-09-30,738344496.6
4425,BHANDARI.NS,2019-09-30,158512992.5
4426,BHARATFORG.NS,2019-09-30,235058128612.33783
4427,BHARATGEAR.NS,2019-09-30,1668552946.7117639
4428,BHARATRAS.NS,2019-09-30,26060761248.477
4429,BHARATWIRE.NS,2019-09-30,4829537516.96016
4430,BHARTIARTL.NS,2019-12-31,3705369760392.03
4431,BHAT,2019-12-31,-10165127.0
4432,BHB,2019-12-31,856552226.0
4433,BHBK,2018-12-31,762980946.96
4434,BHC,2019-12-31,33201792000.0
4435,BHC.TO,2019-12-31,35123561647.4
4436,BHD.AX,2019-06-30,23897120.11
4437,BHE,2019-12-31,1069025116.928
4438,BHEL.NS,2019-09-30,229862621233.08572
4439,BHF,2019-12-31,5647451018.23
4440,BHFAP,2019-12-31,1488000000.0
4441,BHGE,2019-06-30,26214345384.46
4442,BHGU.L,2019-12-31,-1171000.0
4443,BHI.L,2019-09-30,-5290000.0
4444,BHK,2019-08-31,785232062.8000001
4445,BHL.AX,2019-12-31,34369000.0
4446,BHLB,2019-12-31,2382345770.494
4447,BHMG.L,2019-12-31,-694000.0
4448,BHP,2019-06-30,-15613000000.0
4449,BHP.AX,2019-12-31,8268000000.0
4450,BHP.L,2019-12-31,-14267000000.0
4451,BHP.SW,2019-12-31,8268000000.0
4452,BHR,2019-12-31,1275608680.0
4453,BHR-PD,2019-12-31,986491000.0
4454,BHRD.L,2019-12-31,1305000.0
4455,BHTG,2019-12-31,65602539.9
4456,BHV,2019-08-31,26579437.60735
4457,BHVN,2019-12-31,2529722785.56
4458,BICX,2019-12-31,12337136.5
4459,BID,2019-09-30,-69452524.02
4460,BID.AX,2019-12-31,89790618.75
4461,BIDS.L,2019-12-31,-3148540.0
4462,BIDU,2019-12-31,77038748240.0
4463,BIDU.SW,2019-12-31,178137660950.0
4464,BIFF.L,2019-09-30,-39300000.0
4465,BIG,2020-02-01,1292247560.79
4466,BIG.PA,2019-09-30,22244000.0
4467,BIGBLOC.NS,2019-09-30,493203360.8775
4468,BIIB,2019-12-31,55799694000.0
4469,BIIB.SW,2019-12-31,44357100000.0
4470,BIJ.DE,2019-12-31,-141224265.29999998
4471,BIL.DE,2019-12-31,-14267000000.0
4472,BIL.NS,2019-09-30,2975943768.056472
4473,BILB.L,2019-09-30,201000.0
4474,BILENERGY.NS,2019-09-30,211443000.0
4475,BILI,2019-12-31,4553609667.660001
4476,BILL,2019-12-31,2437398338.5
4477,BILN.L,2019-12-31,-17856000.0
4478,BIM.PA,2019-12-31,-275000000.0
4479,BIMI,2019-12-31,29647554.79
4480,BIMT,2019-06-30,3623.0
4481,BIN.AX,2019-12-31,2229352654.0
4482,BINDALAGRO.NS,2019-09-30,3825111000.0
4483,BIO,2019-12-31,10851856720.0
4484,BIO-B,2019-12-31,-234073828000.0
4485,BIO.DE,2019-12-31,1087084659.517949
4486,BIO3.DE,2019-12-31,1116392314.0
4487,BIOC,2019-12-31,-854103.3000000007
4488,BIOCON.NS,2019-09-30,287040496407.7555
4489,BIOG.L,2019-09-30,0.0
4490,BIOL,2019-12-31,23141900.0
4491,BIOM.L,2019-12-31,-2126000.0
4492,BION.L,2019-12-31,-83000.0
4493,BION.SW,2019-12-31,3525626912.03794
4494,BIOS,2019-09-30,8865346600.0
4495,BIOX,2019-12-31,283116956.22
4496,BIP,2019-12-31,33420058455.0
4497,BIQ.AX,2019-12-31,-702702.0
4498,BIR.AX,2019-12-31,9226507.0
4499,BIR.TO,2019-12-31,1297878650.0
4500,BIRD.L,2019-12-31,-7965491.0
4501,BIRG.DE,2019-12-31,-11571000000.0
4502,BIRG.IR,2019-12-31,-11571000000.0
4503,BIRG.L,2019-12-31,-11571000000.0
4504,BIRLACABLE.NS,2019-09-30,1779320970.1
4505,BIRLACORPN.NS,2019-09-30,54615071716.28942
4506,BIRLAMONEY.NS,2019-09-30,2495336864.023076
4507,BIS.AX,2019-12-31,50570840.00000001
4508,BISI.L,2019-12-31,-2460000.0
4509,BISV.ME,2019-12-31,10791502474.8
4510,BIT,2019-10-31,643765820.0
4511,BIT.AX,2019-12-31,22898418.599999998
4512,BITA,2019-12-31,229969793.8800001
4513,BIVI,2019-12-31,18191521.0
4514,BIXT,2019-12-31,25462331.356
4515,BJ,2020-02-01,4144322320.0
4516,BJRI,2019-12-31,849551860.797
4517,BK,2019-12-31,-36757061257.35199
4518,BKCC,2019-12-31,327437309.34999996
4519,BKD,2019-12-31,4661627150.0
4520,BKE,2020-02-01,973851680.0
4521,BKEP,2019-12-31,301156080.0
4522,BKEPP,2019-12-31,255034000.0
4523,BKG.L,2019-10-31,-1060600000.0
4524,BKGM,2019-12-31,-9111050.0
4525,BKH,2019-12-31,8297315161.265
4526,BKI,2019-12-31,11052496000.0
4527,BKI.AX,2019-12-31,1061490974.8
4528,BKI.TO,2019-12-31,21105447.86
4529,BKJ,2019-09-30,20657770.0
4530,BKL.AX,2019-12-31,1604588572.1697001
4531,BKMINDST.NS,2019-09-30,135327272.4
4532,BKN,2019-10-31,261552597.8
4533,BKNG,2019-12-31,88005830520.0
4534,BKNG.SW,2019-12-31,77429200000.0
4535,BKR,2019-12-31,20032499350.0
4536,BKS,2019-04-27,764210380.0
4537,BKS.L,2019-12-31,-780000.0
4538,BKSC,2019-12-31,54763794.210255995
4539,BKT,2019-12-31,385972515.5
4540,BKT.AX,2019-12-31,31670274.060000002
4541,BKTI,2019-12-31,33988712.0
4542,BKU,2019-12-31,8095184655.295081
4543,BKUH,2020-01-31,1514264652.16
4544,BKW.AX,2020-01-31,3519996918.9
4545,BKW.SW,2019-12-31,700000000.0
4546,BKX.TO,2019-12-31,48196530.0
4547,BKY.AX,2019-12-31,-92511000.0
4548,BKY.L,2019-12-31,-92511000.0
4549,BKYI,2019-12-31,9382157.0
4550,BL,2019-12-31,2807621433.2400002
4551,BLA.AX,2018-12-31,55586040.0
4552,BLBD,2020-01-04,820878252.8000001
4553,BLBLIMITED.NS,2019-09-30,60705000.0
4554,BLBX,2019-12-31,40335944.7
4555,BLC.PA,2019-12-31,180413000.0
4556,BLCM,2019-12-31,9954258.700000003
4557,BLD,2019-12-31,3979737948.04
4558,BLD.AX,2019-12-31,7552394156.8
4559,BLD.SW,2019-12-31,885656606.4000001
4560,BLDP,2019-12-31,1541880322.26
4561,BLDP.TO,2019-12-31,2135637301.7599998
4562,BLDR,2019-12-31,4223009120.0
4563,BLE,2019-08-31,364244225.40000004
4564,BLEE.PA,2019-08-31,247666000.0
4565,BLFS,2019-12-31,327076164.8
4566,BLG.AX,2019-12-31,44900177.300000004
4567,BLGI,2020-01-31,2985343.176
4568,BLGO,2019-12-31,40607111.26
4569,BLIN,2019-12-31,3901651.5
4570,BLIN.SW,2019-12-31,72682000.0
4571,BLIS,2020-01-31,7039470.7
4572,BLISSGVS.NS,2019-09-30,12003117000.0
4573,BLK,2019-12-31,78142896841.44879
4574,BLK.SW,2019-12-31,73843973175.0
4575,BLKASHYAP.NS,2019-09-30,3519271779.75
4576,BLKB,2019-12-31,4238389650.44473
4577,BLKB.SW,2019-12-31,-4543448000.0
4578,BLL,2019-12-31,27119656287.436
4579,BLMN,2019-12-29,2901501300.0
4580,BLMT,2018-12-31,945767515.64
4581,BLNC,2019-12-31,18118864.0
4582,BLND.L,2019-09-30,2413000000.0
4583,BLNG.ME,2019-12-31,-31000.0
4584,BLNK,2019-12-31,45960878.96
4585,BLNKW,2019-12-31,7926212.700000001
4586,BLOE.L,2019-12-31,717407050.0
4587,BLP.L,2019-10-31,-113605.0
4588,BLPG,2019-12-31,3177781.9712
4589,BLPH,2019-12-31,14354991.5
4590,BLQA.DE,2019-12-31,70127033507.30121
4591,BLRX,2019-12-31,332903297.05
4592,BLS.NS,2019-09-30,9758921000.0
4593,BLS.SW,2019-12-31,28916886.0
4594,BLT.SW,2019-12-31,-14267000000.0
4595,BLTG.L,2019-12-31,-5394000.0
4596,BLU,2019-12-31,404683840.93532
4597,BLU.AX,2019-12-31,55843142.66
4598,BLU.L,2019-09-30,-120828.0
4599,BLU.TO,2019-12-31,645290383.846796
4600,BLUE,2019-12-31,4529222000.0
4601,BLUE.PA,2019-12-31,30698000.0
4602,BLUEBLENDS.NS,2019-09-30,190605790.2
4603,BLUECOAST.NS,2019-09-30,445543882.5
4604,BLUEDART.NS,2019-09-30,62325388440.341965
4605,BLUESTARCO.NS,2019-09-30,76759400820.0
4606,BLV.L,2019-12-31,6005000.0
4607,BLVN.L,2019-12-31,-8143000.0
4608,BLW,2019-12-31,591100685.915069
4609,BLX,2019-12-31,2786916720.398
4610,BLX.AX,2019-12-29,368261637.55
4611,BLX.TO,2019-12-31,5171880939.860001
4612,BLXX,2019-12-31,38707019.28
4613,BLY.AX,2019-12-31,1038275763.6312
4614,BLZ.AX,2019-12-31,2041790.0000000005
4615,BMA,2019-09-30,-65210299006.0
4616,BMCH,2019-12-31,2101428710.0
4617,BMD.L,2019-09-30,-10992000.0
4618,BME.L,2019-09-30,508581000.0
4619,BMG.AX,2019-12-31,25330308.9
4620,BMH.AX,2019-12-31,33029321.75
4621,BMI,2019-12-31,1841130489.2800002
4622,BMIX,2019-12-31,3049476.0064000003
4623,BMK.L,2019-12-31,24574167427.439827
4624,BMMJ,2020-01-31,35325695.18
4625,BMN.AX,2019-12-31,37603273.0
4626,BMN.L,2019-12-31,9696822.0
