,symbol,date,returnOnCapitalEmployed
3,MGM,2017-12-31,0.036972514765527764
4,MGM,2016-12-31,0.04865466918702869
5,MGM,2015-12-31,-0.04553391059765393
0,GFI,2019-12-31,0.06744969673630499
1,GFI,2018-12-31,-0.07482509838216003
2,GFI,2017-12-31,0.02643034286606198
3,GFI,2016-12-31,0.06680912461417639
4,GFI,2015-12-31,-0.01584598741936776
5,GFI,2014-12-31,0.01793647636098402
0,KGC,2019-12-31,0.11391761716210626
1,KGC,2018-12-31,0.01519177604208605
2,KGC,2017-12-31,0.05533617718142078
3,KGC,2016-12-31,-0.008104500381388253
4,KGC,2015-12-31,-0.12052149681528662
5,KGC,2014-12-31,-0.15782916017730922
0,SCHW,2019-12-31,0.16616966580976864
1,SCHW,2018-12-31,0.1659150421879546
2,SCHW,2017-12-31,0.15721238747469526
3,SCHW,2016-12-31,0.15565031982942432
4,SCHW,2015-12-31,0.1405315409755195
5,SCHW,2014-12-31,0.15529774579631397
0,NBR,2020-12-31,-0.1414540496423487
1,NBR,2019-12-31,-0.09647958506645522
2,NBR,2018-12-31,-0.07388262979062406
3,NBR,2017-12-31,-0.07752534310688342
4,NBR,2016-12-31,-0.16266962983842267
5,NBR,2015-12-31,-0.050113458130439284
0,SRCI,2018-12-31,0.12411652222663264
1,SRCI,2017-12-31,0.0758463012789405
2,SRCI,2016-12-31,-0.23509963267526798
3,SRCI,2015-12-31,-0.22233948253081567
4,SRCI,2015-08-31,0.04417618746079455
5,SRCI,2014-08-31,0.12716399392400365
0,JAG,2018-12-31,0.14687121436156841
1,JAG,2017-12-31,-0.42412371777689506
2,JAG,2016-12-31,0.005690833407291799
3,JAG,2015-12-31,0.000645670891386357
0,NVDA,2021-01-31,0.17731038365639828
1,NVDA,2020-01-26,0.1912304423411242
2,NVDA,2019-01-27,0.3256708183565995
3,NVDA,2018-01-28,0.31681205392545597
4,NVDA,2017-01-29,0.23655780454489012
5,NVDA,2016-01-31,0.15064882400648824
0,JNJ,2021-01-03,0.12459875680697276
1,JNJ,2019-12-29,0.14230807135113827
2,JNJ,2018-12-31,0.14786730636521966
3,JNJ,2018-12-30,0.14786730636521966
4,JNJ,2017-12-31,0.13941435400659483
5,JNJ,2017-01-01,0.1723183752316809
0,WDC,2020-07-03,-0.0021640948438088068
1,WDC,2019-06-28,-0.012725579745488404
2,WDC,2018-06-29,0.08414383147019654
3,WDC,2017-06-30,0.030137952657156294
4,WDC,2016-07-01,0.005904372322772354
5,WDC,2015-07-03,0.1321656050955414
0,BSX,2019-12-31,0.026732557687069537
1,BSX,2018-12-31,0.09034881504542855
2,BSX,2017-12-31,0.06968927397669555
3,BSX,2016-12-31,0.01219932455717141
4,BSX,2015-12-31,-0.04139336432528816
5,BSX,2014-12-31,-0.03585517047055509
0,STI,2018-12-31,0.016551644033180723
1,STI,2017-12-31,0.013997214484679665
2,STI,2016-12-31,0.013146842218358696
3,STI,2015-12-31,0.014546724703100651
4,STI,2014-12-31,0.011982158261272066
5,STI,2013-12-31,0.010060385162502928
0,ON,2020-12-31,0.025252019732608853
1,ON,2019-12-31,0.04186405533441298
2,ON,2018-12-31,0.12340029093048722
3,ON,2017-12-31,0.09462168608067471
4,ON,2016-12-31,0.033309970858386516
5,ON,2015-12-31,0.08356461240162719
0,ITUB,2019-12-31,0.01907996088831569
1,ITUB,2018-12-31,
2,ITUB,2017-12-31,
3,ITUB,2017-01-01,0.04231004292340925
4,ITUB,2016-12-31,
5,ITUB,2015-12-31,
0,BK,2020-12-31,
1,BK,2019-12-31,0.08029490809272646
2,BK,2018-12-31,0.07438288849729946
3,BK,2017-12-31,0.06658962877365304
4,BK,2016-12-31,0.07467522205013118
5,BK,2015-12-31,0.07107612781954888
0,HMY,2019-06-30,0.0
1,HMY,2018-06-30,0.0
2,HMY,2017-06-30,0.0
3,HMY,2016-06-30,0.0
0,APA,2020-12-31,26.304347826086957
1,APA,2019-12-31,-0.18508491262613833
2,APA,2018-12-31,0.04942985398070275
3,APA,2017-12-31,0.04742225436512036
4,APA,2016-12-31,-0.08135035790288257
5,APA,2015-12-31,-1.6602552791012293
0,HOME,2020-01-25,-0.08929878720646624
1,HOME,2019-01-26,0.03898192850673403
2,HOME,2018-01-27,0.06370952717336459
3,HOME,2017-01-28,0.04452834586998239
0,NGD,2019-12-31,-0.03719923487365348
1,NGD,2018-12-31,-0.5375974885956737
2,NGD,2017-12-31,-0.056724277260759626
3,NGD,2016-12-31,0.0005301383661135557
4,NGD,2015-12-31,-0.08738166770591237
5,NGD,2014-12-31,-0.10842225105245042
0,KOS,2020-12-31,-0.1223207530447022
1,KOS,2019-12-31,0.006647996059427267
2,KOS,2018-12-31,-0.013731542671052336
3,KOS,2017-12-31,-0.06434991766987846
4,KOS,2016-12-31,-0.09913173410871497
5,KOS,2015-12-31,0.031109390822372865
0,DAL,2020-12-31,-0.2779967539995363
1,DAL,2019-12-31,0.13982133188955062
2,DAL,2018-12-31,0.12356073690270582
3,DAL,2017-12-31,0.1642040381347389
4,DAL,2016-12-31,0.18422075398367665
5,DAL,2015-12-31,0.20099415861604134
0,INFY,2019-03-31,0.3141542002301496
1,INFY,2018-03-31,0.31146566247150925
2,INFY,2017-03-31,0.2781258767417937
3,INFY,2016-03-31,0.3039445628997868
4,INFY,2015-03-31,0.32040932347924955
5,INFY,2014-03-31,0.3024506126531633
0,CCL,2020-11-30,-0.22831629812724075
1,CCL,2019-11-30,0.0851632295232529
2,CCL,2018-11-30,0.0966051149200229
3,CCL,2017-11-30,0.08336981674901495
4,CCL,2016-11-30,0.08875219683655536
5,CCL,2015-11-30,0.05572937641337009
0,BHGE,2018-12-31,0.015569220848015845
1,BHGE,2017-12-31,0.0015442218602584985
2,BHGE,2016-12-31,0.016381723953058914
3,BHGE,2015-12-31,0.0357746138996139
0,MFGP,2018-10-31,0.0
0,PBR,2019-12-31,-0.005350281698552686
1,PBR,2018-12-31,-0.008283549135353802
2,PBR,2017-12-31,0.0025881334522873624
3,PBR,2016-12-31,0.01939841498559078
4,PBR,2015-12-31,-0.01654681171829447
5,PBR,2011-12-31,0.09639775866820234
0,DISCA,2019-12-31,0.07522298006295908
1,DISCA,2018-12-31,0.03579308654081883
2,DISCA,2017-12-31,-0.006623477083736221
3,DISCA,2016-12-31,0.11770092273015426
4,DISCA,2015-12-31,0.10913545677283865
5,DISCA,2014-12-31,0.13027591349739
0,LPI,2020-12-31,-0.7053079681770902
1,LPI,2019-12-31,-0.1648150191469859
2,LPI,2018-12-31,0.14813860458411418
3,LPI,2017-12-31,0.3154725151357203
4,LPI,2016-12-31,-0.16353414228917318
5,LPI,2015-12-31,-1.495097314578646
0,ABT,2020-12-31,0.08857035888110391
1,ABT,2019-12-31,0.07149621212121213
2,ABT,2018-12-31,0.0493973624937673
3,ABT,2017-12-31,0.03313136713297098
4,ABT,2016-12-31,0.0307133852106247
5,ABT,2015-12-31,0.09927949845606812
0,FITB,2019-12-31,0.08882847393680472
1,FITB,2018-12-31,0.09025329677503591
2,FITB,2017-12-31,0.0888539729365741
3,FITB,2016-12-31,0.06757198952879581
4,FITB,2015-12-31,0.07464570905532936
5,FITB,2014-12-31,0.06637863315003928
0,PTEN,2020-12-31,-0.30773924445691686
1,PTEN,2019-12-31,-0.13131376403096498
2,PTEN,2018-12-31,-0.07432068048264912
3,PTEN,2017-12-31,-0.06288620317745097
4,PTEN,2016-12-31,-0.14017663754724502
5,PTEN,2015-12-31,-0.1047170715601802
0,USB,2019-12-31,0.0948523244006887
1,USB,2018-12-31,0.09394926869404237
2,USB,2017-12-31,0.09246116188391001
3,USB,2016-12-31,0.10053211942297913
4,USB,2015-12-31,0.10267360533953893
5,USB,2014-12-31,0.10555988328338109
0,BA,2020-12-31,-0.223202170963365
1,BA,2019-12-31,-0.06220912620824498
2,BA,2018-12-31,0.3244149962257821
3,BA,2017-12-31,0.27858806566104705
4,BA,2016-12-31,0.13967839851491357
5,BA,2015-12-31,0.16262842076552414
0,GGB,2019-12-31,0.035954837725004615
1,GGB,2018-12-31,0.0504346330354583
2,GGB,2017-12-31,-0.0010161633512407978
3,GGB,2016-12-31,-0.05610543849266235
4,GGB,2015-12-31,-0.0979309604989279
5,GGB,2014-12-31,0.024208345957829135
0,JBLU,2019-12-31,0.08298217179902755
1,JBLU,2018-12-31,0.027347652347652348
2,JBLU,2017-12-31,0.12469536961819659
3,JBLU,2016-12-31,0.16740088105726872
4,JBLU,2015-12-31,0.17180892717306187
5,JBLU,2014-12-31,0.10553955615788582
0,QEP,2020-12-31,-0.015784008307372793
1,QEP,2019-12-31,-0.027297313072747437
2,QEP,2018-12-31,-0.22979164865565835
3,QEP,2017-12-31,-0.006292629262926293
4,QEP,2016-12-31,-0.29019701066769676
5,QEP,2015-12-31,-0.031218283893677975
0,EBAY,2020-12-31,0.22341259472171413
1,EBAY,2019-12-31,0.1564360646441735
2,EBAY,2018-12-31,0.14799891097195753
3,EBAY,2017-12-31,0.10141698600837715
4,EBAY,2016-12-31,0.18255
5,EBAY,2015-12-31,0.15500579822187863
0,HBAN,2019-12-31,0.07666712879523083
1,HBAN,2018-12-31,0.0825515947467167
2,HBAN,2017-12-31,0.06965472442912107
3,HBAN,2016-12-31,0.049423622490665516
4,HBAN,2015-12-31,0.06690910342585038
5,HBAN,2014-12-31,0.08610782747039424
0,DB,2019-12-31,-0.016188210999870938
1,DB,2018-12-31,0.0075378023622225745
2,DB,2017-12-31,0.0052629097719548625
3,DB,2016-12-31,-0.0037235558579348516
4,DB,2015-12-31,-0.028491053612901114
5,DB,2014-12-31,0.015148274185707342
0,MRVL,2020-02-01,0.07659759328082737
1,MRVL,2019-02-02,-0.0004954181021744664
2,MRVL,2018-02-03,0.10524579877750811
3,MRVL,2017-01-28,0.03550594691917652
4,MRVL,2016-01-30,-0.17259629318494563
5,MRVL,2015-01-31,0.08236174843163088
0,WBA,2020-08-31,0.012361906029548782
1,WBA,2019-08-31,0.10822635013985513
2,WBA,2018-08-31,0.12861355662225282
3,WBA,2017-08-31,0.10225022122961527
4,WBA,2016-08-31,0.0923933542882802
5,WBA,2015-08-31,0.10169459071325994
0,CDNA,2020-12-31,-0.06598862656785635
1,CDNA,2019-12-31,-0.20483628152051186
2,CDNA,2018-12-31,-0.43361542543145704
3,CDNA,2017-12-31,-1.4085196389483263
4,CDNA,2016-12-31,-1.1522090367151374
5,CDNA,2015-12-31,-0.30134546893549663
0,ETP,2017-12-31,0.01416071353087881
1,ETP,2016-12-31,0.006845033443770707
2,ETP,2015-12-31,0.022898512743235275
3,ETP,2014-12-31,0.043716365188117876
4,ETP,2013-12-31,0.022107081174438686
5,ETP,2012-12-31,0.04829892256249668
0,KNX,2020-12-31,0.07345167871086249
1,KNX,2019-12-31,0.05679700643215369
2,KNX,2018-12-31,0.07564939576463804
3,KNX,2017-12-31,0.027383652450447365
4,KNX,2016-12-31,0.15284910613826727
5,KNX,2015-12-31,0.17929473788440592
0,KBH,2020-12-03,0.5165486894968433
1,KBH,2020-11-30,0.07230887337609779
2,KBH,2020-09-03,0.05165486894968433
3,KBH,2019-11-30,0.07402823523108269
4,KBH,2018-11-30,0.0772028185066044
5,KBH,2017-11-30,0.061117598820957963
0,DISCK,2019-12-31,0.07522298006295908
1,DISCK,2018-12-31,0.03579308654081883
2,DISCK,2017-12-31,-0.006623477083736221
3,DISCK,2016-12-31,0.11770092273015426
4,DISCK,2015-12-31,0.10913545677283865
5,DISCK,2014-12-31,0.13027591349739
0,PGR,2019-12-31,0.28541008722200406
1,PGR,2018-12-31,0.2077666204758746
2,PGR,2017-12-31,0.17021191937036947
3,PGR,2016-12-31,0.13243226207306422
4,PGR,2015-12-31,0.19121162713932763
5,PGR,2014-12-31,0.20975883342680876
0,MO,2019-12-31,0.01863883008492104
1,MO,2018-12-31,0.271185948613732
2,MO,2017-12-31,0.26992584454820107
3,MO,2016-12-31,0.566745338070908
4,MO,2015-12-31,0.3173194013434419
5,MO,2014-12-31,0.2900529811208119
0,MDT,2020-04-24,0.050483672173599094
1,MDT,2019-04-26,0.06398512718229052
2,MDT,2018-04-27,0.06979547159601028
3,MDT,2017-04-28,0.05376607900178753
4,MDT,2016-04-29,0.04688632013754474
5,MDT,2015-04-24,0.03574944622200345
0,RIG,2019-12-31,-0.05352754568607301
1,RIG,2018-12-31,-0.07332589746767464
2,RIG,2017-12-31,-0.1427213535478352
3,RIG,2016-12-31,0.037504015419209766
4,RIG,2015-12-31,0.04353338968723584
5,RIG,2014-12-31,-0.07304305482287059
0,BCS,2019-12-31,0.021832157460113844
1,BCS,2018-12-31,
2,BCS,2017-12-31,
3,BCS,2016-12-31,
4,BCS,2015-12-31,
5,BCS,2014-12-31,
0,CDEV,2020-12-31,-0.2084457092665598
1,CDEV,2019-12-31,0.005009447830787975
2,CDEV,2018-12-31,0.06783532159195275
3,CDEV,2017-12-31,0.03321386468492705
4,CDEV,2016-12-31,-0.08910112214722318
0,DNR,2019-12-31,0.07424649779035845
1,DNR,2018-12-31,0.09405476147483417
2,DNR,2017-12-31,0.011586642420267704
3,DNR,2016-12-31,-0.3958121695917973
4,DNR,2015-12-31,-1.140472296774596
5,DNR,2014-12-31,0.0845949970370651
0,EOG,2020-12-31,-0.01578031603439134
1,EOG,2019-12-31,0.10862516935977562
2,EOG,2018-12-31,0.14040199151761018
3,EOG,2017-12-31,0.024391077079082363
4,EOG,2016-12-31,-0.05677664544022847
5,EOG,2015-12-31,-0.27514580343733297
0,HPE,2020-10-31,-0.01252941009723049
1,HPE,2019-10-31,0.0475738267369195
2,HPE,2018-10-31,0.006998302650476564
3,HPE,2017-10-31,0.006402711736735559
4,HPE,2016-10-31,0.07137607615314621
5,HPE,2015-10-31,0.024865102589691976
0,TXN,2020-12-31,0.35475502623666055
1,TXN,2019-12-31,0.36036489462095
2,TXN,2018-12-31,0.4559776307713292
3,TXN,2017-12-31,0.3952158086323453
4,TXN,2016-12-31,0.3479918119573657
5,TXN,2015-12-31,0.3082998171846435
0,OAS,2019-12-31,-0.017887961347781513
1,OAS,2018-12-31,-0.0036130136351596137
2,OAS,2017-12-31,-0.012660619361945374
3,OAS,2016-12-31,-0.0640884709781791
4,OAS,2015-12-31,-0.010678738586199495
5,OAS,2014-12-31,0.1583556342601342
0,OKE,2020-12-31,0.03691489641190958
1,OKE,2019-12-31,0.08341783371850081
2,OKE,2018-12-31,0.09414580882806707
3,OKE,2017-12-31,0.07340646137045105
4,OKE,2016-12-31,0.07201566675813127
5,OKE,2015-12-31,0.03779561546352816
0,CVS,2020-12-31,0.05791414243203832
1,CVS,2019-12-31,0.053190734631620024
2,CVS,2018-12-31,0.009222877459051343
3,CVS,2017-12-31,0.12821984088829613
4,CVS,2016-12-31,0.12661994956899078
5,CVS,2015-12-31,0.12223357167177391
0,HES,2019-12-31,0.011467413864674139
1,HES,2018-12-31,0.011440457618304731
2,HES,2017-12-31,-0.27944092469894083
3,HES,2016-12-31,-0.14615092908608268
4,HES,2015-12-31,-0.13488769917952292
5,HES,2014-12-31,0.07222699914015478
0,GDDY,2020-12-31,-0.1202806710855367
1,GDDY,2019-12-31,0.02939466524034325
2,GDDY,2018-12-31,0.017392547412560754
3,GDDY,2017-12-31,0.027192178429575314
4,GDDY,2016-12-31,-0.00851586327088367
5,GDDY,2015-12-31,-0.05056179775280899
0,BX,2020-12-31,0.10243835469331189
1,BX,2019-12-31,0.21105074611783958
2,BX,2018-12-31,0.21510761746034526
3,BX,2017-12-31,0.19182389907803785
4,BX,2016-12-31,0.15540853352373735
5,BX,2015-12-31,0.14650973819554863
0,NLSN,2020-12-31,0.006055150969642419
1,NLSN,2019-12-31,-0.05610086309020139
2,NLSN,2018-12-31,-0.06522703742049993
3,NLSN,2017-12-31,0.05458500889972971
4,NLSN,2016-12-31,0.057724957555178265
5,NLSN,2015-12-31,0.07057873090481787
0,TS,2018-12-31,0.0
1,TS,2017-12-31,0.0
2,TS,2016-12-31,0.0
3,TS,2015-12-31,0.0
0,BOX,2020-01-31,-0.3736384381935241
1,BOX,2019-01-31,-0.7125229325902194
2,BOX,2018-01-31,-0.9664534238936334
3,BOX,2017-01-31,-0.7708102363934544
4,BOX,2016-01-31,-0.8187853713434431
5,BOX,2015-01-31,-0.5168073530447349
0,OXY,2019-12-31,0.001970735635350335
1,OXY,2018-12-31,0.1448054442676033
2,OXY,2017-12-31,0.028042511407612776
3,OXY,2016-12-31,-0.05020818025961303
4,OXY,2015-12-31,-0.2646263150703648
5,OXY,2014-12-31,0.02549203373945642
0,OCLR,2018-06-30,0.12299467877062839
1,OCLR,2017-07-01,0.1932698706308298
2,OCLR,2016-07-02,0.03782539103086125
3,OCLR,2015-06-27,-0.20514467525682695
4,OCLR,2014-06-28,-0.46938612260707385
0,CVE,2019-12-31,0.042088455049409494
1,CVE,2018-12-31,-0.12052557254251857
2,CVE,2017-12-31,0.06071731923171768
3,CVE,2016-12-31,-0.041041306946473635
4,CVE,2015-12-31,0.022437638407220156
5,CVE,2014-12-31,0.05497285858864661
0,SYF,2019-12-31,0.13981232476969732
1,SYF,2018-12-31,0.09422350933443657
2,SYF,2017-12-31,0.09488196842976622
3,SYF,2016-12-31,0.10395131467839153
4,SYF,2015-12-31,0.0953602679053689
5,SYF,2014-12-31,0.08925088301966366
0,IAU,2015-12-31,
1,IAU,2014-12-31,
2,IAU,2013-12-31,
3,IAU,2012-12-31,
4,IAU,2011-12-31,
5,IAU,2010-12-31,
0,MTG,2020-12-31,0.07867269137065391
1,MTG,2019-12-31,0.16491276792001824
2,MTG,2018-12-31,0.19126647567586183
3,MTG,2017-12-31,0.19686430823110307
4,MTG,2016-12-31,0.13808257956031003
5,MTG,2015-12-31,0.14098402360107135
0,LUV,2020-12-31,-0.15715235211579648
1,LUV,2019-12-31,0.17452635306616301
2,LUV,2018-12-31,0.17253789944377795
3,LUV,2017-12-31,0.17857731392474596
4,LUV,2016-12-31,0.21572801362364677
5,LUV,2015-12-31,0.25017977851287215
0,FTI,2019-12-31,-0.15962153597799766
1,FTI,2018-12-31,-0.09508565440476419
2,FTI,2017-12-31,0.03687148413555166
3,FTI,2016-12-31,0.07077942082563154
4,FTI,2015-12-31,0.04116689895709607
5,FTI,2014-12-31,0.16260659426127053
0,AA,2020-12-31,0.014293976699991738
1,AA,2019-12-31,-0.03629433211799801
2,AA,2018-12-31,0.12266687149550656
3,AA,2017-12-31,0.08164846777034167
4,AA,2016-12-31,-0.01163793103448276
5,AA,2015-12-31,-0.024055964023127988
0,ABEV,2019-12-31,
1,ABEV,2018-12-31,
2,ABEV,2017-12-31,
3,ABEV,2016-12-31,
4,ABEV,2015-12-31,
5,ABEV,2014-12-31,
0,EQR,2020-12-31,0.049487641278980435
1,EQR,2019-12-31,0.05094342427726396
2,EQR,2018-12-31,0.03514103022988084
3,EQR,2017-12-31,0.03159267876209112
4,EQR,2016-12-31,0.22092909748086936
5,EQR,2015-12-31,0.040762948177945506
0,ESRX,2017-12-31,0.13537712788455727
1,ESRX,2016-12-31,0.12535393920173968
2,ESRX,2015-12-31,0.10706606074041232
3,ESRX,2014-12-31,0.08336142678484042
4,ESRX,2013-12-31,0.07516948669036462
0,MDR,2019-12-31,3.9971711456859973
1,MDR,2018-12-31,-0.4922458357265939
2,MDR,2017-12-31,0.07696851129184709
3,MDR,2016-12-31,0.0251949251995812
4,MDR,2015-12-31,0.016940623358685604
5,MDR,2014-12-31,-0.025316926150254646
0,ETSY,2019-12-31,0.05956904294797551
1,ETSY,2018-12-31,0.0697376134638492
2,ETSY,2017-12-31,0.06413161441127714
3,ETSY,2016-12-31,-0.005784567112845319
4,ETSY,2015-12-31,-0.05919156593133575
0,TAL,2020-02-29,-0.013454767035143417
1,TAL,2019-02-28,0.17919919980339996
2,TAL,2018-02-28,0.12856422790746008
3,TAL,2017-02-28,0.13305692531215482
4,TAL,2016-02-29,0.20185645980422745
5,TAL,2015-02-28,0.14307862106819547
0,UNH,2019-12-31,0.16039141177624947
1,UNH,2018-12-31,0.16103098614309377
2,UNH,2017-12-31,0.1582820700942491
3,UNH,2016-12-31,0.16127409663122977
4,UNH,2015-12-31,0.14939037745491712
5,UNH,2014-12-31,0.17317383740741404
0,ECA,2018-12-31,0.08725990396158463
1,ECA,2017-12-31,0.1050775222279374
2,ECA,2016-12-31,-0.12374914063096784
3,ECA,2015-12-31,-0.5178909039983195
4,ECA,2014-12-31,0.2358783085426684
5,ECA,2013-12-31,0.03749319542732717
0,GES,2020-02-01,0.06910841311798784
1,GES,2019-02-02,0.04223753686108581
2,GES,2018-02-03,0.059161180984164695
3,GES,2017-01-28,0.045087096057969844
4,GES,2016-01-30,0.10504263057599764
5,GES,2015-01-31,0.11005364622733349
0,AMZN,2020-12-31,0.1241106719367589
1,AMZN,2019-12-31,0.10169096888733666
2,AMZN,2018-12-31,0.11947123290577888
3,AMZN,2017-12-31,0.05183379410843423
4,AMZN,2016-12-31,0.09831758702571616
5,AMZN,2015-12-31,0.049706768109050566
0,NFLX,2020-12-31,0.10164868315612469
1,NFLX,2019-12-31,0.07604092121479575
2,NFLX,2018-12-31,0.06293698183617043
3,NFLX,2017-12-31,0.03582648712612843
4,NFLX,2016-12-31,0.028945373381394326
5,NFLX,2015-12-31,0.02126176357626205
0,ENTG,2020-12-31,0.13547897379420054
1,ENTG,2019-12-31,0.14125133846112167
2,ENTG,2018-12-31,0.1242360128771229
3,ENTG,2017-12-31,0.10961956466914036
4,ENTG,2016-12-31,0.08345080290772837
5,ENTG,2015-12-31,0.06218673898231909
0,CSX,2020-12-31,0.09601842537194896
1,CSX,2019-12-31,0.11953691907162245
2,CSX,2018-12-31,0.12362842534612513
3,CSX,2017-12-31,0.09283498301078445
4,CSX,2016-12-30,0.08212980164199676
5,CSX,2015-12-25,0.09569115359985363
0,WYNN,2020-12-31,-0.1469951726877877
1,WYNN,2019-12-31,0.04106676450996716
2,WYNN,2018-12-31,0.02697498174993467
3,WYNN,2017-12-31,0.052111022430557964
4,WYNN,2016-12-31,0.029476079920616904
5,WYNN,2015-12-31,0.030731438125100402
0,FOX,2020-06-30,0.07377544849828664
1,FOX,2019-06-30,0.12496488172163848
0,CNC,2020-12-31,0.058832265455934146
1,CNC,2019-12-31,0.06350224502886466
2,CNC,2018-12-31,0.0722662440570523
3,CNC,2017-12-31,0.09055338177752935
4,CNC,2016-12-31,0.09996543977881459
5,CNC,2015-12-31,0.18787061994609164
0,ZION,2019-12-31,0.11607142857142858
1,ZION,2018-12-31,0.13767766803179957
2,ZION,2017-12-31,0.11611462597692594
3,ZION,2016-12-31,0.08629678018357537
4,ZION,2015-12-31,0.054284171406500874
5,ZION,2014-12-31,0.0736381417710467
0,CLDR,2020-01-31,-0.19064658265119702
1,CLDR,2019-01-31,-0.10999495939907578
2,CLDR,2018-01-31,-1.024745759090715
0,RES,2020-12-31,-0.42568520334956206
1,RES,2019-12-31,-0.11882653790228363
2,RES,2018-12-31,0.20947741405963782
3,RES,2017-12-31,0.23238283838924245
4,RES,2016-12-31,-0.25627848014527016
5,RES,2015-12-31,-0.13547887361348407
0,CI,2020-12-31,0.09099967344614793
1,CI,2019-12-31,0.08513671115718544
2,CI,2018-12-31,
3,CI,2017-12-31,
4,CI,2016-12-31,
5,CI,2015-12-31,
0,WMB,2020-12-31,0.006619509630550112
1,WMB,2019-12-31,0.025289979083475946
2,WMB,2018-12-31,0.007610770044376998
3,WMB,2017-12-31,0.01224088225872878
4,WMB,2016-12-31,-0.008544866244360388
5,WMB,2015-12-31,-0.03682049738838854
0,SYNH,2020-12-31,0.03139975100119874
1,SYNH,2019-12-31,0.01713041577246623
2,SYNH,2018-12-31,0.009954950796380415
3,SYNH,2017-12-31,-0.018261741783995408
4,SYNH,2016-12-31,0.1632042639149164
5,SYNH,2015-12-31,0.17780233415283447
0,HBI,2021-01-02,-0.03272662025561227
1,HBI,2019-12-28,0.12175929732432167
2,HBI,2018-12-29,0.12394906921823885
3,HBI,2017-12-30,0.10341905735501943
4,HBI,2016-12-31,0.10767563487641033
5,HBI,2016-01-02,0.11575718772420225
0,BBT,2018-12-31,0.07417335267226027
1,BBT,2017-12-31,0.0612025703227718
2,BBT,2016-12-31,0.0667880762963673
3,BBT,2015-12-31,0.05572551601285675
4,BBT,2014-12-31,
5,BBT,2013-12-31,
0,XL,2017-12-31,-0.010135774907908976
1,XL,2016-12-31,0.012279408222290898
2,XL,2015-12-31,0.01937174604656178
3,XL,2014-12-31,0.033304177519887256
4,XL,2013-12-31,0.02765003668528728
0,PAYX,2020-05-31,0.34848925748096415
1,PAYX,2019-05-31,0.3570869224745497
2,PAYX,2018-05-31,0.5954973581438089
3,PAYX,2017-05-31,0.5903443042777198
4,PAYX,2016-05-31,0.5547737240348932
5,PAYX,2015-05-31,0.5551191411364231
0,CELG,2018-12-31,0.15377271425389047
1,CELG,2017-12-31,0.15887162112395964
2,CELG,2016-12-31,0.09442259933774834
3,CELG,2015-12-31,0.08066734437600909
4,CELG,2014-12-31,0.15283788309615903
5,CELG,2013-12-31,0.14566987675702153
0,D,2019-12-31,0.018395040688509223
1,D,2018-12-31,0.04453014928771685
2,D,2017-12-31,0.046154535541979715
3,D,2016-12-31,0.04515316166627294
4,D,2015-12-31,0.05580440831146279
5,D,2014-12-31,0.03772624074349127
0,CHS,2020-02-01,-0.01051442765239939
1,CHS,2019-02-02,0.0591861275467676
2,CHS,2018-02-03,0.17498601695999572
3,CHS,2017-01-28,0.1720917366095463
4,CHS,2016-01-30,-0.017229678738041827
5,CHS,2015-01-31,0.10253238010621221
0,CFG,2019-12-31,0.062099977929816814
1,CFG,2018-12-31,0.061929078014184395
2,CFG,2017-12-31,0.05968471983767754
3,CFG,2016-12-31,0.04714632572148631
4,CFG,2015-12-31,0.04276716781796018
5,CFG,2014-12-31,0.05303220409870347
0,SU,2019-12-31,0.032104742832517935
1,SU,2018-12-31,0.06286110760691309
2,SU,2017-12-31,0.07400828152169833
3,SU,2016-12-31,0.0010671961283117205
4,SU,2015-12-31,-0.028796294980892444
5,SU,2014-12-31,0.06436053114965576
0,SLV,2015-12-31,
1,SLV,2014-12-31,
2,SLV,2013-12-31,
3,SLV,2012-12-31,
4,SLV,2011-12-31,
5,SLV,2010-12-31,
0,MMM,2020-12-31,0.17034724337496193
